TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,HA_Q,VA_T,VFD_T
2022-06-20 13:30,603.213164872476,67.7538375345924,18.6551802611586,109.641732578265,321.677101553712,104.61007384093,397.831921591904,37.62803963609,77.5424967185169,70.1874748483571,-27.1531008304339
2022-06-20 14:00,563.702700853734,64.3381598372917,12.2335917260209,78.3429266993646,262.535653522426,74.7476271508658,324.689146422732,32.3208586856758,43.8924694427363,61.4694435770804,-17.4901766617994
2022-06-20 14:30,516.156177607561,58.8702859358785,2.81390987179487,68.4488805109158,285.427942482376,65.3076367565113,353.001025827842,78.2512462689338,144.494168976892,42.5296893154646,-24.7887484587227
2022-06-20 15:00,459.009474251011,52.4000447348934,-7.81641631054131,52.9909297092629,309.484517901708,50.5590794620881,382.752828426683,56.926022263199,113.015095637144,33.1984963405314,-22.8081756161769
2022-06-20 15:30,394.93935159414,45.8124047419802,-6.87844635327632,29.6775113305352,273.205049932585,28.3155563004826,337.88444834375,71.5140624371419,119.571677618869,12.0355511884512,-13.4688101727471
2022-06-20 16:00,323.997616618647,38.1925453369085,-8.90189014957265,7.38505942208361,204.778953396941,7.04614559891558,253.258948610245,65.7509886438209,102.379028005814,-5.00794646494388,-16.3706634657664
2022-06-20 16:30,251.044815964827,31.4038578968462,-18.5325900189934,-12.1950843785122,251.857820263887,-11.6354297522787,311.483410288066,78.2898273139234,136.738214284095,-26.9962664915998,-29.3652154862506
2022-06-20 17:00,173.496253507653,24.5441945328689,-18.5997565574549,-25.3696888152398,174.299611574276,-24.2054276038479,215.563834262348,81.2901790227368,37.0228274063589,-18.700466964212,-19.8811261680744
2022-06-20 17:30,99.2795686391927,17.1361319523757,-17.8546396771129,-19.218026793952,102.356562204706,-18.3360765533071,126.58876753352,36.0767440406728,3.08063212490631,-12.172173471944,-12.8122816800255
2022-06-20 18:00,31.9372815315393,11.8509126427001,-15.710979465812,-13.6140198817646,37.3624715263968,-12.9892477217713,46.2077772119174,10.3561370835953,22.8725258240513,-4.62991913787072,-17.3385051285661
2022-06-20 18:30,-22.1156145535985,6.77286212802306,-14.7482391381767,-21.8019702793462,19.3843635924543,-20.8014381674618,23.9734770662082,-24.7137087367997,67.598652660621,-0.611213944666812,-44.2868552744907
