TIME,RNET,G0,Gstor,H,LE,H_spec_corr,LE_spec_corr,HA_T,VA_T,VFD_T
2021-08-14 22:30,-42.5866434154912,-18.3842191713006,-6.38196136514718,-11.6390923517074,0.363909968103367,-11.6390923517074,0.363909968103367,NaN,0.970233690949762,-11.0330130136392
2021-08-14 23:00,-38.4750514342703,-19.780139318016,-6.23120637226972,-9.61183312567135,1.39841428404518,-9.61183312567135,1.39841428404518,-2.04825200489136,-1.48170318732684,9.26500960032848
2021-08-14 23:30,-40.3027764674577,-20.4395970030396,-5.32120629154799,-5.05068927211167,-0.70567314787097,-5.05068927211167,-0.70567314787097,5.41396210135955,3.95512938948189,-11.3840925916727
2021-08-15 00:00,-35.7516637454873,-20.4777182655671,-4.85939439933514,-8.52907061485073,1.64346950743736,-8.52907061485073,1.64346950743736,NaN,0.472492466937643,-2.75050105037829
2021-08-15 00:30,-35.8268809814818,-20.4722573656108,-4.05784480769241,-7.047013586768,0.402320836992988,-7.047013586768,0.402320836992988,NaN,-1.01051881915145,1.91058922114458
2021-08-15 01:00,-35.9493290322418,-20.160986068101,-3.45668261396001,1.36795974530414,4.75993048469585,1.36795974530414,4.75993048469585,4.9595483777157,0.144740614833486,25.5033267244168
2021-08-15 01:30,-36.3092692338354,-20.0408462690621,-2.95266942782535,-5.48236824944332,-1.52667328999413,-5.48236824944332,-1.52667328999413,5.23623298701347,0.0297963501777703,-6.07794990558524
2021-08-15 02:00,-41.5143132269332,-19.811488470897,-2.74965017806263,-8.08175210280191,-1.03572931581737,-8.08175210280191,-1.03572931581737,NaN,0.538088106869594,-6.33754532494367
2021-08-15 02:30,-40.4504189245818,-19.3483103903416,-1.99974558404558,2.23087753685453,3.97683320680428,2.23087753685453,3.97683320680428,NaN,0.0916894487451789,-1.91009724981732
2021-08-15 03:00,-42.8004658650228,-19.7350358715086,-2.89663801044637,-3.16561344691345,-5.6958610565331,-3.16561344691345,-5.6958610565331,NaN,0.340608221591206,-16.9248396154081
2021-08-15 03:30,-41.0488790798048,-19.306238019613,-2.24506933760682,3.43813102079267,-0.260654107476032,3.43813102079267,-0.260654107476032,NaN,-1.4023585107099,17.3523006029161
2021-08-15 04:00,-39.1900173770373,-19.5093921798638,-2.19290829059831,-6.32971504811103,-2.68822256556827,-6.32971504811103,-2.68822256556827,0.545033160888103,0.0803131950752562,6.88785620975646
2021-08-15 04:30,-45.3958082149384,-18.437252549265,-1.34564826923071,-32.0514636336105,3.8763521741808,-32.0514636336105,3.8763521741808,5.34936175600423,-7.15530491628023,-11.9986039860177
2021-08-15 05:00,-39.5971670001225,-17.0314601367409,-0.299032948717995,-4.54660442652805,-4.33105564169425,-4.54660442652805,-4.33105564169425,1.68357432993198,-0.150704031013924,-1.37681139793466
2021-08-15 05:30,-21.3675559461149,-16.9715517201137,-1.09645414529916,-3.96269315713769,0.254288306621453,-3.96269315713769,0.254288306621453,NaN,0.336094327496778,-9.91858462969625
2021-08-15 06:00,11.0238645275817,-14.3786823215245,1.34564826923077,-5.51706367640891,5.67383031809643,-5.51706367640891,5.67383031809643,NaN,0.550484792884093,-2.31397973389316
2021-08-15 06:30,56.7243251057987,-9.75068230699079,4.53533305555557,-9.8189802539795,36.6449187944078,-9.8189802539795,36.6449187944078,3.93404243688259,-1.06369298123915,0.546560359480901
2021-08-15 07:00,112.1728180998,-5.65169253827802,5.98685156695155,-6.60790753440618,70.6043285035565,-6.60790753440618,70.6043285035565,NaN,-3.13778059826146,-1.68332584184972
2021-08-15 07:30,177.745556278047,-1.87578665452162,7.04182688746437,8.28618192552299,102.360669943025,8.28618192552299,102.360669943025,NaN,2.1752557691622,0.702558411815779
